Gender,Customer_Type,Age,Subscription Plan,Price,Ratings,Time,Buys,satisfaction
0,1,28,3,493,2,0,0,0
0,1,44,3,236,3,0,0,1
1,1,36,2,456,3,0,0,1
1,1,58,1,466,4,90,90,0
0,1,54,3,1629,4,7,4,1
0,1,60,3,370,2,6,0,0
1,1,67,1,1203,1,0,0,0
0,1,10,2,774,5,0,0,1
1,1,15,1,325,2,0,0,0
1,1,48,1,1188,2,0,5,0
1,0,25,3,577,3,11,7,0
0,1,45,3,872,5,0,0,1
1,1,41,3,423,3,0,0,1
1,1,46,1,302,1,1,0,0
1,1,39,1,2092,4,0,0,0
1,0,36,1,612,1,0,1,0
0,1,22,2,2075,3,0,0,0
1,0,36,1,655,2,14,16,0
0,1,34,3,1747,3,50,72,1
1,1,52,3,2603,0,0,0,1
1,1,55,3,1670,5,1,11,1
0,1,72,3,1582,4,14,6,0
0,1,14,1,584,3,0,0,0
1,1,39,3,3053,2,9,24,1
1,1,31,3,2265,3,0,0,1
1,1,38,3,2373,4,0,0,0
0,1,57,3,781,2,9,0,1
0,1,54,3,2187,3,0,0,1
1,1,17,3,332,3,0,0,0
1,1,40,3,337,4,37,17,1
1,0,35,3,304,3,0,0,0
0,0,49,3,888,2,96,76,0
0,1,43,3,3598,2,109,137,1
0,0,29,3,985,4,0,9,0
1,0,33,3,395,3,2,0,0
1,1,27,3,2654,3,26,13,0
1,1,55,3,2307,3,0,0,0
1,0,27,1,328,3,0,0,0
0,1,31,1,868,2,18,16,0
0,0,65,1,304,2,0,0,0
0,1,60,1,328,4,0,0,1
0,1,53,1,1290,1,106,71,0
1,1,39,3,1020,5,0,0,1
0,1,39,3,2098,3,4,0,1
1,0,27,1,127,3,0,0,0
0,1,59,3,1024,1,22,15,0
1,1,36,3,2862,2,0,0,1
1,1,58,1,1562,2,0,0,0
0,1,41,2,235,1,0,3,0
0,1,50,3,2748,2,0,1,1
1,1,38,3,2256,2,0,0,1
0,0,18,3,957,0,0,0,1
1,1,65,1,432,4,0,0,0
0,1,38,3,1562,4,0,0,1
1,0,21,3,639,3,39,16,0
1,1,51,1,1066,2,0,13,0
1,1,39,1,2677,2,0,20,0
1,0,25,3,1372,4,8,0,1
0,1,35,1,240,3,0,0,0
1,1,58,3,1846,2,2,5,1
1,1,35,1,163,5,0,5,1
1,1,44,3,1310,4,0,0,1
1,1,53,1,675,3,0,0,0
0,1,46,1,328,3,0,10,0
0,1,31,1,819,1,1,0,0
0,1,58,3,237,4,0,24,1
0,1,29,3,3024,1,0,0,1
1,1,45,1,260,4,0,0,1
1,1,40,1,386,4,38,43,0
0,1,67,3,129,3,19,26,0
0,1,70,2,331,2,22,12,0
1,1,52,3,1590,4,0,0,1
1,1,48,3,1818,1,0,4,1
0,1,53,3,2810,3,0,0,1
0,1,41,3,432,5,0,0,1
0,1,50,3,719,3,116,140,0
0,1,17,1,280,2,0,0,0
1,1,41,3,602,2,14,13,1
0,1,12,1,134,2,0,0,0
0,1,25,3,2503,3,140,150,0
1,1,57,3,110,3,0,0,0
1,1,20,3,374,1,0,0,1
1,1,55,1,1481,0,0,0,1
1,0,21,1,1361,4,36,17,1
0,1,51,2,1020,2,0,0,0
1,0,26,1,1237,4,36,44,1
0,1,45,3,3955,3,1,0,1
1,1,43,3,1488,2,20,0,1
1,1,46,1,2172,3,3,0,0
1,1,48,3,296,1,15,25,1
1,0,19,1,522,0,15,0,1
1,0,54,1,83,2,0,0,0
1,1,67,1,2300,4,12,0,1
0,1,44,3,3023,5,11,15,1
1,0,37,3,666,2,12,0,0
1,1,39,3,1310,2,0,0,0
1,1,44,3,2623,4,0,0,1
0,1,33,1,240,2,2,3,0
1,1,54,3,237,1,49,64,0
0,0,20,3,733,5,0,0,1
1,1,16,1,834,0,15,0,1
1,1,65,1,350,3,0,15,0
0,1,44,3,2248,4,0,0,1
1,1,55,2,1444,1,22,0,0
1,1,54,1,334,2,205,213,0
1,1,41,1,1199,4,96,95,0
1,0,15,1,1107,1,1,0,0
0,0,25,3,1145,0,0,0,1
1,1,33,1,270,2,0,2,0
0,1,64,1,247,1,0,2,0
1,1,28,1,2565,1,4,0,0
1,1,35,3,402,5,0,0,1
1,1,48,3,1012,5,10,6,1
0,1,51,3,991,4,0,0,1
0,1,58,3,3030,1,0,1,0
1,0,24,3,258,4,0,0,1
1,1,39,3,895,3,21,3,0
1,1,73,3,236,1,0,0,1
0,0,35,1,1009,3,112,118,0
0,1,16,1,337,3,0,0,0
1,1,55,3,191,1,0,0,1
0,1,10,1,1737,2,0,0,0
0,1,31,2,571,3,0,0,0
0,1,52,3,1183,2,0,0,1
1,1,24,1,1010,0,0,0,1
1,0,40,3,446,4,22,23,0
0,1,67,1,480,1,50,36,0
0,0,25,3,279,3,42,12,0
1,1,49,1,761,3,96,107,0
0,1,41,2,603,3,0,1,0
1,1,32,2,236,5,39,32,1
0,1,10,1,867,2,55,61,0
1,1,52,3,325,4,1,0,1
0,1,60,3,223,2,16,19,0
0,0,24,3,315,5,0,8,1
1,1,29,1,1488,2,7,0,0
1,1,25,3,1635,1,0,0,0
1,1,53,3,3736,1,0,0,1
0,1,46,3,1733,2,74,64,1
0,1,60,3,135,5,14,30,1
0,1,20,1,594,4,170,158,0
0,1,63,2,228,2,0,0,0
0,1,32,1,874,1,30,100,0
1,1,41,1,354,4,0,0,1
0,0,37,1,1346,1,0,0,0
1,1,42,3,3854,3,38,33,0
1,1,39,3,1635,5,5,4,1
1,1,65,1,920,2,0,0,0
1,1,9,1,711,1,26,19,0
1,1,42,3,2743,3,48,39,0
0,1,14,1,1097,2,20,12,0
0,1,56,1,1014,2,25,9,0
0,0,32,3,181,2,0,0,0
1,0,17,1,1345,1,0,2,0
1,1,54,3,1709,2,0,0,1
0,1,24,1,209,4,0,4,1
1,1,18,1,109,3,71,83,0
0,1,56,3,3616,5,0,0,1
0,1,59,1,944,1,26,10,0
1,1,50,1,1362,4,8,0,0
0,1,53,3,2789,4,0,7,0
0,1,45,3,1501,2,3,0,0
1,1,53,3,3157,5,27,1,1
0,1,39,3,2765,4,0,0,1
1,1,45,1,525,4,0,0,1
1,1,42,3,1753,4,0,0,1
0,1,18,1,181,2,12,4,0
0,1,69,3,1506,2,0,15,0
1,1,44,3,862,5,0,0,1
0,0,31,1,782,4,13,0,0
0,1,66,2,456,3,0,5,0
0,0,39,1,431,3,0,0,0
1,1,41,1,355,2,0,0,0
1,1,53,3,453,4,0,0,1
1,1,56,3,3086,5,0,0,1
1,1,62,1,383,2,0,0,0
0,1,39,3,1188,3,18,3,1
0,0,21,3,337,5,0,0,1
1,1,9,1,931,1,0,0,0
0,1,37,3,1411,1,0,0,1
1,1,46,3,258,1,0,0,0
1,1,53,3,3904,1,10,0,1
0,1,38,2,826,4,9,20,1
0,1,16,1,588,5,0,0,1
1,1,40,1,1379,1,0,14,0
1,1,37,1,162,5,0,8,1
1,1,36,3,1812,1,1,0,1
1,1,25,2,837,2,0,2,0
0,1,26,3,3656,2,0,0,1
1,1,36,1,495,5,266,266,0
0,1,24,2,925,2,107,120,0
0,1,45,3,1598,3,0,0,0
0,1,34,3,2716,2,0,0,0
0,1,32,3,925,4,21,0,1
0,1,25,3,605,2,153,163,0
0,1,45,3,1747,1,204,205,0
0,1,60,2,480,5,0,0,1
0,1,64,1,802,3,11,29,0
1,1,58,1,931,4,44,44,1
1,0,25,1,746,2,10,19,0
0,1,23,3,488,4,0,0,1
0,1,16,1,689,3,0,0,0
0,1,23,3,3155,2,12,14,0
1,1,49,1,258,1,0,0,0
0,1,53,3,3398,2,4,6,1
1,1,60,3,2483,5,3,0,1
1,1,15,1,283,3,2,0,0
1,1,55,3,280,3,0,0,0
0,0,21,1,469,4,0,0,1
1,1,34,1,199,0,0,0,1
0,1,37,3,2249,5,0,0,1
1,1,64,1,678,2,14,0,0
1,1,28,1,2300,4,0,0,1
1,0,50,1,453,3,3,5,0
1,1,13,3,2253,2,0,0,0
1,0,21,1,227,3,0,0,0
1,1,41,1,270,0,0,0,1
0,1,38,2,114,5,58,48,1
0,1,17,3,1065,1,0,0,0
1,0,21,1,2777,5,0,0,1
0,1,14,1,317,1,0,0,0
1,1,58,3,2116,3,28,30,1
1,1,34,3,594,5,3,1,1
1,1,55,3,199,1,210,206,0
0,1,39,3,3064,4,0,0,1
1,0,22,1,997,3,0,0,0
0,0,30,3,216,2,12,4,0
0,1,44,3,2638,0,0,0,1
1,1,47,3,479,4,0,0,1
0,1,50,3,248,0,13,20,1
0,1,29,3,787,1,212,210,0
0,1,24,1,680,3,254,246,1
0,1,48,3,2278,5,70,85,1
0,1,15,3,451,1,0,0,0
1,1,54,3,1532,3,0,0,1
0,1,48,3,190,0,0,0,1
1,1,27,3,3497,1,0,0,1
0,1,49,1,1005,2,119,114,0
0,0,27,1,147,1,41,27,0
1,1,27,3,3070,1,17,24,0
0,1,29,1,328,3,0,0,0
1,0,27,1,721,1,0,0,0
0,1,41,3,2472,3,86,,1
0,1,67,1,2295,2,13,16,0
0,0,23,1,721,3,197,189,0
0,0,11,1,854,4,0,0,0
0,1,25,3,3657,2,36,30,0
1,1,49,1,532,4,0,0,1
0,1,60,3,1851,2,0,0,1
1,1,61,2,1448,5,21,0,1
1,1,36,3,2419,5,0,0,1
0,1,51,3,308,3,18,25,1
0,1,61,1,511,4,0,0,1
0,1,30,3,3684,3,15,4,1
1,1,17,1,762,3,79,74,0
0,0,40,1,462,2,95,114,0
1,1,30,3,697,1,0,0,0
0,1,69,1,1023,3,0,0,0
0,1,51,3,3989,5,0,0,1
1,1,48,1,550,2,0,0,0
0,1,7,2,491,3,0,1,0
0,1,51,3,408,5,0,0,1
0,1,33,3,2153,4,0,0,0
0,0,33,1,163,3,0,0,0
1,0,22,3,581,4,4,0,1
0,0,25,3,691,2,0,26,0
0,1,21,1,896,3,0,0,0
1,1,62,2,1703,1,6,33,0
0,1,30,1,386,2,24,26,0
1,1,34,3,255,3,0,0,1
0,1,37,3,2490,3,0,25,1
1,1,40,3,250,5,0,0,1
1,1,57,3,737,4,0,15,1
1,1,45,2,221,5,105,171,1
1,1,32,1,714,4,3,3,1
1,1,54,3,1698,2,1,0,1
1,1,50,3,404,5,13,3,1
1,1,54,3,2986,0,0,0,1
0,1,18,1,1056,1,1,0,0
1,1,40,3,3851,2,212,168,0
0,1,35,1,290,3,0,24,0
0,1,55,3,1577,4,72,52,1
0,1,49,1,591,2,0,0,0
0,0,38,1,200,3,0,0,0
0,1,26,1,1013,1,0,0,0
1,1,62,1,853,1,0,0,0
1,0,23,1,429,4,0,1,0
0,1,40,3,352,4,0,0,1
1,1,28,1,621,2,0,0,0
0,1,40,2,425,3,0,0,0
1,0,38,3,229,4,0,0,0
1,1,60,1,280,2,0,0,0
1,1,19,1,632,4,1,3,1
0,0,17,1,309,2,0,0,0
0,1,52,3,3298,2,0,0,1
0,1,27,1,1530,3,0,0,0
1,0,41,3,1541,3,0,0,0
0,1,51,3,414,4,4,5,0
0,1,26,3,3106,5,43,75,0
1,1,43,3,613,4,6,19,0
0,0,21,3,2039,5,131,98,1
1,1,38,3,2554,2,0,0,1
0,1,45,3,181,5,0,0,1
1,1,33,1,834,2,33,32,0
0,0,25,1,591,3,0,0,0
0,1,50,3,2499,2,160,164,1
1,1,16,3,3327,2,0,0,1
1,1,43,2,735,3,0,6,0
1,1,61,1,373,2,10,12,0
1,0,11,1,2133,3,2,13,0
0,1,44,3,929,1,0,0,1
0,0,15,1,759,4,0,0,0
0,1,26,2,937,2,147,151,0
0,1,40,1,1214,3,0,0,0
0,1,7,3,1076,3,9,7,0
1,1,10,1,631,5,0,0,1
0,1,28,1,594,4,2,0,1
0,1,36,2,689,3,14,4,0
1,1,47,3,121,5,0,2,1
0,1,15,1,2586,1,0,0,0
0,1,39,3,2195,4,0,0,1
0,1,41,3,175,4,60,68,1
0,1,11,1,738,2,8,4,0
0,1,39,3,2399,5,43,29,1
1,1,37,1,508,4,0,0,1
0,1,31,1,315,4,0,0,0
0,0,38,1,453,1,8,2,0
1,1,55,3,3799,5,6,11,1
1,1,62,1,539,3,42,39,0
0,1,33,2,191,2,0,0,0
1,0,60,1,1005,3,142,171,0
1,0,42,3,675,3,0,0,0
1,1,27,3,3018,1,0,0,1
1,1,29,3,3534,5,65,52,1
0,1,47,2,289,5,0,0,1
1,0,22,3,214,4,0,7,1
1,1,49,3,2784,3,5,0,1
0,1,64,3,2694,2,0,0,0
1,1,52,3,3731,4,0,2,1
1,1,24,3,3798,1,177,167,0
0,1,23,1,1416,4,0,11,0
1,1,62,1,337,4,0,8,0
0,0,29,3,1476,5,3,0,1
1,0,24,3,1195,4,0,0,1
1,0,21,1,264,4,0,0,1
1,1,56,1,77,2,0,0,0
0,1,32,3,1544,5,0,0,1
1,1,22,3,449,5,0,14,1
1,0,21,1,1362,3,0,2,0
0,0,25,3,331,4,0,2,0
1,1,30,3,1131,4,231,268,1
1,1,57,3,1127,2,58,54,1
0,1,40,3,1879,5,0,0,1
0,1,38,3,564,1,0,0,0
1,1,56,3,1222,4,0,0,0
1,0,28,3,448,1,9,6,0
1,1,29,3,991,1,0,0,1
0,1,51,3,1731,3,0,0,1
1,1,46,2,645,5,0,0,1
0,1,48,3,3175,1,0,0,0
1,0,39,2,488,1,9,11,0
0,1,47,3,3318,5,0,0,1
0,1,70,3,3768,2,0,8,0
0,1,60,1,158,2,26,20,0
0,0,17,3,2239,5,0,0,1
1,1,36,1,978,2,37,37,0
0,1,27,3,1674,3,0,0,1
1,1,45,1,2139,0,0,0,1
1,1,46,3,3455,3,17,0,1
0,1,54,1,1183,3,17,16,0
1,1,60,1,1072,3,49,36,0
1,1,22,1,248,0,6,5,1
0,1,50,1,529,3,0,0,0
1,1,13,1,874,2,4,0,0
1,1,50,1,1012,3,128,121,0
1,1,43,1,972,1,7,17,0
0,1,25,1,817,4,0,0,1
1,1,45,1,954,3,0,1,0
0,1,29,3,3382,4,19,7,1
0,1,53,1,214,2,3,0,0
0,0,23,1,562,3,12,11,0
0,0,35,3,1084,4,0,0,0
0,1,39,3,1614,2,17,0,1
1,1,46,3,1739,1,34,96,1
1,0,39,3,417,5,2,0,1
1,1,53,3,304,5,3,0,1
0,1,63,3,2441,4,32,22,1
0,1,43,3,862,3,9,12,1
1,1,61,3,231,4,172,168,1
1,1,52,3,2853,5,0,0,1
1,0,27,1,643,2,0,0,0
1,1,34,3,1975,2,0,0,0
1,1,49,3,2342,2,0,10,1
1,1,50,3,2125,5,3,0,1
0,1,33,3,696,2,11,5,0
0,1,30,1,1660,2,0,12,0
1,1,43,3,1747,2,1,0,1
1,1,61,1,853,1,0,0,0
1,1,57,3,3032,1,18,18,1
1,1,12,1,726,1,0,0,0
1,0,30,3,493,4,0,0,0
0,1,33,3,3217,3,0,0,1
1,1,44,3,1166,3,5,27,1
0,0,23,1,972,1,37,49,0
1,1,49,3,2023,3,0,19,0
0,0,23,1,554,1,0,0,0
0,1,58,3,337,2,0,28,1
1,1,31,3,2788,3,0,5,1
1,1,30,3,110,0,0,3,1
0,0,33,1,432,2,0,0,0
0,1,60,1,158,0,0,5,1
0,1,19,3,1787,2,0,0,0
1,1,51,3,158,4,0,0,1
0,1,47,3,1833,4,2,0,1
0,0,22,1,481,1,0,0,0
1,1,55,3,1535,3,0,0,1
0,1,42,3,2023,3,51,51,0
0,1,49,1,680,2,0,0,0
1,1,20,1,964,4,0,0,0
0,1,43,3,2018,3,0,0,0
0,1,47,1,550,4,0,0,1
1,1,32,3,2253,4,0,26,1
1,1,17,3,2576,5,0,0,1
0,1,63,2,1189,1,16,6,0
0,1,26,1,391,3,4,0,0
0,0,21,1,737,2,10,29,0
0,1,40,3,2561,2,0,0,1
1,1,23,3,1947,1,96,92,1
1,1,54,3,3295,3,3,0,1
0,1,16,1,1846,3,37,17,0
0,1,26,3,3454,2,2,24,0
0,1,13,1,985,1,0,0,0
0,0,41,1,637,3,0,0,0
0,0,29,3,980,4,0,0,1
1,0,29,1,502,2,38,41,0
0,1,52,3,2861,4,0,0,1
0,1,29,1,1061,3,0,0,0
0,0,24,1,113,5,30,37,1
1,1,51,3,3364,1,0,0,1
1,1,29,1,991,1,0,0,0
0,1,49,2,622,5,4,11,1
0,1,25,1,622,2,0,24,0
0,1,52,3,468,3,0,0,0
0,1,68,1,1075,1,2,0,0
0,1,54,3,469,1,0,0,1
1,1,28,3,710,4,0,0,0
1,1,58,3,3585,5,0,0,1
1,0,17,1,130,0,0,0,1
1,1,60,3,1107,5,80,83,1
1,1,59,1,1744,1,5,0,0
1,1,45,3,1823,4,0,0,1
1,1,24,1,650,2,0,6,0
1,1,49,3,3797,3,2,2,0
1,1,50,3,1237,3,0,0,1
0,1,27,3,1452,1,99,89,1
1,1,36,3,3131,4,41,116,1
1,0,23,3,468,0,0,1,1
1,1,41,1,315,4,8,0,1
0,1,35,3,2381,2,0,0,1
0,1,41,3,1501,1,5,33,1
1,1,46,3,1050,3,27,53,1
0,1,55,3,3267,3,0,0,1
1,1,13,3,1411,2,5,12,0
0,1,41,3,3594,1,0,0,1
1,1,62,2,761,3,105,117,0
0,0,50,1,575,3,6,0,0
0,1,13,1,2300,5,2,0,1
0,1,21,3,101,2,0,0,0
0,1,55,1,237,4,10,0,0
0,1,46,3,1660,2,0,0,0
0,1,28,3,2024,4,0,0,1
1,1,42,1,235,3,0,8,0
1,1,11,1,214,5,0,0,1
0,1,27,1,594,1,0,0,0
0,1,40,1,129,1,0,1,0
1,1,41,3,3380,3,28,32,1
0,1,62,2,315,2,11,6,0
1,0,35,3,337,2,61,53,0
1,0,30,3,1514,4,0,0,1
1,1,54,3,2936,3,0,0,1
1,1,38,1,169,5,0,0,1
1,1,36,1,1075,2,0,0,1
0,1,63,1,516,4,3,0,0
0,1,59,3,2268,5,87,85,1
1,0,36,3,1846,2,2,15,0
0,1,12,1,1189,4,0,0,0
0,0,25,1,399,2,0,0,0
1,1,35,3,1488,4,2,0,1
1,0,18,3,979,4,29,21,1
1,0,39,3,907,5,0,0,1
1,1,25,3,733,4,0,0,1
1,1,44,1,680,3,0,0,1
0,0,24,1,141,1,0,0,0
1,1,40,3,3821,4,0,4,1
1,1,10,1,425,5,0,0,1
1,1,45,1,335,5,0,0,1
1,0,30,3,832,4,0,0,1
1,1,13,1,151,2,0,0,0
1,1,70,1,101,2,0,0,0
0,1,60,1,657,3,0,0,0
0,1,70,1,533,3,0,0,0
0,1,47,3,1276,5,0,7,1
1,1,40,3,1612,4,1,1,1
1,1,46,1,399,2,0,0,1
0,1,44,3,2950,3,2,3,0
1,1,32,3,1763,2,0,0,1
1,1,40,3,328,0,16,16,1
1,1,27,1,1521,3,44,36,0
1,1,27,1,270,4,0,17,1
1,0,24,1,1265,3,4,29,0
0,0,39,3,888,1,0,4,0
1,1,50,1,1013,2,0,3,1
1,1,29,1,788,2,31,24,0
1,1,49,1,391,5,6,0,1
1,1,41,1,948,2,74,55,0
0,1,10,1,489,2,0,6,0
0,1,31,1,157,3,9,10,0
1,0,39,3,510,5,0,0,1
1,1,37,1,862,3,0,0,0
0,1,57,3,2174,4,8,0,1
0,1,50,1,1075,2,172,154,0
0,1,41,3,1372,2,6,0,1
0,1,37,1,102,4,0,8,1
0,0,21,1,1167,2,0,0,1
0,1,33,2,196,0,0,0,1
0,0,27,1,727,2,0,0,0
0,0,23,1,647,3,0,0,0
1,1,45,3,2605,3,0,0,1
1,1,25,3,1793,3,0,1,1
0,0,9,1,936,4,7,30,0
0,1,9,1,515,3,0,0,0
1,0,36,1,395,1,12,21,0
1,1,57,3,604,1,30,30,1
1,0,26,1,1026,2,0,0,0
0,1,39,3,328,1,0,0,1
1,1,45,3,3948,1,0,0,1
1,1,55,3,200,1,37,31,1
1,0,23,1,543,1,11,8,0
1,0,23,3,265,0,0,0,1
0,1,56,1,174,5,0,1,1
0,1,47,3,404,1,0,0,1
1,1,34,1,356,2,14,34,0
1,1,9,3,2672,3,19,12,0
0,0,36,3,1076,2,83,67,0
0,0,26,1,383,2,0,0,0
1,1,20,1,113,1,0,0,0
1,1,47,1,284,1,3,1,0
1,1,41,2,1299,2,0,0,0
0,1,31,1,265,3,0,0,0
1,1,30,1,1598,5,0,0,1
1,1,55,3,2585,4,19,0,1
0,1,69,2,239,3,18,1,1
1,1,51,1,655,2,0,0,0
0,1,60,3,1703,2,6,42,0
0,1,55,2,1009,1,0,0,0
0,0,41,1,304,4,0,0,0
1,1,70,3,2816,1,0,0,1
0,1,48,3,895,3,0,0,1
0,0,23,1,442,2,0,0,0
1,1,53,3,374,3,0,7,0
1,0,26,1,763,3,0,0,0
0,1,22,3,1069,2,0,0,0
0,1,54,3,1866,0,6,0,1
1,1,9,1,305,5,0,0,1
1,0,22,1,598,2,0,0,0
1,1,50,1,1080,4,0,0,1
1,0,40,3,170,2,0,0,0
0,1,45,1,373,2,0,0,0
0,1,49,3,432,5,23,4,1
1,1,39,3,3415,5,28,25,1
0,1,53,3,361,3,19,24,0
1,1,14,2,834,3,2,4,0
1,0,25,3,495,5,5,0,1
1,1,55,3,325,2,0,0,1
1,1,42,3,2678,3,6,0,1
1,1,44,1,1119,3,0,48,0
1,1,51,3,134,1,0,0,1
0,1,10,1,646,3,93,88,0
1,1,47,3,2946,3,0,0,1
1,1,13,1,1065,5,0,0,1
1,1,42,3,2408,1,5,0,1
0,1,66,3,312,1,0,0,0
1,1,30,3,1739,1,0,0,1
0,1,52,3,1718,3,0,0,1
1,1,48,3,3216,1,4,0,0
0,1,38,3,3845,5,253,253,1
1,1,47,3,3782,5,0,0,1
1,0,23,1,964,4,0,0,1
0,1,70,1,1428,2,0,0,0
1,0,26,3,2133,3,0,1,0
0,1,29,3,1846,4,6,1,1
1,1,46,1,152,3,0,0,0
0,1,33,3,1847,3,9,0,1
0,1,25,3,1519,4,0,0,1
1,1,48,1,1124,4,0,2,1
0,1,28,1,371,2,49,30,0
1,1,44,1,153,2,0,0,0
0,1,42,1,359,1,7,2,0
0,1,7,1,985,3,42,47,0
0,1,27,3,692,4,0,0,0
1,1,56,3,370,4,7,6,1
0,0,38,3,1121,4,5,0,1
0,1,47,1,2367,3,19,0,0
1,0,23,1,1491,4,33,26,0
0,1,31,1,226,3,18,14,0
0,1,32,3,1740,2,0,0,1
1,1,39,3,369,2,20,20,1
0,1,51,3,3060,5,0,0,1
0,0,71,3,2330,4,4,5,1
0,1,51,1,986,5,0,2,1
0,1,60,3,2611,4,0,0,1
1,1,59,1,869,3,16,12,0
0,1,46,1,645,1,0,6,0
1,1,49,3,3528,4,0,0,1
0,0,45,2,793,3,17,1,0
1,1,32,1,822,1,21,34,0
0,1,53,1,262,3,0,0,0
0,1,33,2,353,0,0,0,1
0,1,14,1,137,2,0,0,0
1,1,57,3,630,4,0,0,1
0,1,54,1,500,2,7,0,0
0,1,50,1,1389,1,0,0,0
1,1,55,1,2327,0,0,0,1
1,0,26,1,834,2,0,0,0
1,1,42,3,2773,2,0,0,1
1,1,52,1,304,2,42,50,0
0,1,51,1,588,5,0,0,1
1,1,40,3,516,5,0,1,1
1,1,42,3,2454,2,0,0,1
0,1,30,3,704,3,17,0,1
1,1,56,3,373,1,3,4,1
0,1,60,1,705,4,0,0,0
1,1,52,3,3772,3,0,0,0
0,1,28,1,2329,4,0,15,1
0,1,59,3,594,2,0,0,1
0,1,39,3,1258,2,125,128,0
1,0,28,1,925,3,96,90,0
1,1,41,1,271,4,1,0,0
0,0,17,1,296,3,0,0,0
1,0,23,3,235,0,0,0,1
0,1,33,1,250,2,13,9,0
1,1,14,1,1172,2,0,0,0
0,1,32,1,946,4,0,0,1
0,0,24,3,1020,4,0,0,1
0,1,28,1,304,4,0,0,0
1,0,23,3,175,5,0,0,1
0,1,13,1,229,3,127,108,0
0,1,49,3,2580,5,0,0,1
1,1,33,2,377,2,37,17,0
1,1,18,1,189,3,0,0,0
1,1,53,3,628,3,12,6,1
1,1,45,3,3083,1,30,18,1
0,1,54,1,859,1,12,5,0
1,1,31,1,762,2,0,9,0
1,1,45,1,499,4,0,12,0
1,1,49,3,808,1,15,0,0
1,1,44,3,1744,1,12,4,1
1,1,42,3,2765,1,0,6,1
0,1,38,3,2239,1,60,37,0
0,1,19,1,592,3,3,16,0
0,1,36,3,764,3,13,15,0
1,0,28,3,2139,3,0,0,0
0,1,47,3,1587,3,12,35,1
0,1,49,3,2649,1,0,0,1
0,1,43,3,2736,5,33,34,1
0,1,70,1,1226,3,3,6,0
0,1,30,3,3100,3,7,4,1
1,1,51,3,957,4,0,0,1
1,1,45,3,752,4,11,0,1
0,1,22,1,1999,3,0,10,0
1,1,52,1,833,1,17,3,0
0,1,41,3,868,2,0,0,1
0,1,69,1,273,4,0,0,0
0,1,60,3,2892,2,0,0,1
1,0,39,3,725,4,0,0,0
1,1,58,1,239,3,0,0,0
0,0,18,1,1072,3,6,0,0
0,1,52,1,359,3,0,0,0
1,0,36,1,624,2,0,15,0
1,1,61,1,416,2,0,0,1
0,0,8,1,546,2,6,8,0
1,0,29,3,980,5,0,0,1
1,1,53,1,545,1,0,0,0
1,1,39,3,1107,4,0,0,1
1,1,60,3,1372,3,0,0,0
1,1,17,3,1860,5,3,0,1
0,1,14,1,1089,4,26,18,0
0,1,39,1,1703,5,0,0,1
0,1,39,3,359,1,0,2,1
0,1,53,3,2218,3,0,0,0
0,0,16,1,862,3,21,25,0
1,1,66,1,338,2,46,41,0
0,1,39,1,808,5,0,0,1
0,1,41,3,2677,3,0,0,0
0,1,21,1,544,3,0,0,0
1,1,9,3,1188,2,7,7,0
0,1,29,1,1750,1,0,0,0
0,1,45,2,554,3,1,0,0
1,0,35,1,421,1,0,5,0
1,1,30,1,744,2,0,0,0
1,1,49,1,632,4,0,0,1
0,1,64,1,229,1,115,123,0
1,1,41,1,308,4,1,0,0
0,0,18,1,449,4,11,3,0
1,1,46,1,557,3,0,10,0
1,1,30,1,1250,4,18,8,1
1,1,40,3,368,5,13,16,1
1,1,59,3,507,5,0,0,1
0,1,24,1,1024,3,0,0,0
1,0,22,3,507,0,0,0,1
0,1,34,3,762,1,0,0,1
1,1,41,1,1190,2,0,0,1
0,1,58,1,406,4,34,28,0
1,0,29,1,404,3,0,0,0
1,1,59,3,587,5,144,128,1
1,1,51,3,2901,1,29,12,0
1,1,51,1,761,4,0,20,0
1,0,50,3,1029,5,14,27,1
1,1,65,1,814,1,19,19,0
1,1,58,1,594,4,0,1,1
0,1,27,3,1846,4,0,0,1
1,1,35,1,234,3,0,0,1
1,1,26,1,731,1,14,7,0
1,1,59,1,2446,1,87,89,0
1,1,53,3,2346,1,4,0,1
1,1,14,1,964,2,0,0,0
1,0,23,1,283,2,0,1,0
1,1,24,3,2634,5,0,0,1
1,1,69,1,861,3,6,16,0
0,1,8,3,2220,4,0,0,1
0,0,26,1,978,2,0,0,0
0,1,17,1,541,0,0,0,1
0,1,24,3,1023,3,0,0,1
1,1,48,1,216,5,0,0,1
0,1,26,1,957,3,0,1,0
0,1,47,1,937,1,0,0,0
1,1,40,2,985,3,0,6,0
1,1,58,1,1184,4,186,186,0
1,1,30,2,368,3,27,34,0
0,0,43,3,2342,5,0,0,1
0,1,41,3,409,4,0,0,1
0,1,47,3,587,2,0,0,1
1,0,25,1,671,1,32,35,0
0,0,37,1,820,4,5,12,1
1,1,24,1,651,2,0,0,0
0,1,16,3,850,1,0,0,0
1,1,32,3,1798,3,12,21,1
0,1,50,1,452,1,20,14,0
1,0,15,1,2295,2,21,36,0
1,1,43,1,846,1,0,0,0
1,1,53,1,1182,4,4,13,0
1,0,43,3,368,4,0,0,1
1,1,47,3,2196,3,26,27,0
0,0,39,3,802,2,0,0,1
0,1,54,3,3207,0,0,0,1
1,1,61,1,691,2,1,0,0
1,1,11,1,1127,3,0,11,0
